step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,PAYMENT,3222.32,C104261836,0.00,0.00,M259630944,0.00,0.00,0,0
1,PAYMENT,11889.61,C351656492,0.00,0.00,M316335490,0.00,0.00,0,0
1,PAYMENT,9491.89,C597364637,0.00,0.00,M1637613097,0.00,0.00,0,0
1,PAYMENT,6131.21,C1527086220,0.00,0.00,M515273883,0.00,0.00,0,0
1,PAYMENT,11938.61,C1697281847,0.00,0.00,M1535026957,0.00,0.00,0,0
1,PAYMENT,4233.45,C737104370,0.00,0.00,M105966264,0.00,0.00,0,0
1,PAYMENT,32643.79,C821405322,0.00,0.00,M505231702,0.00,0.00,0,0
1,PAYMENT,622.15,C1328323494,14112.80,13490.65,M1311292881,0.00,0.00,0,0
1,PAYMENT,4573.12,C1408533352,13490.65,8917.54,M617928649,0.00,0.00,0,0
1,PAYMENT,6057.80,C252615006,6996.10,938.30,M79919963,0.00,0.00,0,0
1,PAYMENT,5770.32,C1943750504,938.30,0.00,M1907604549,0.00,0.00,0,0
1,PAYMENT,9152.97,C176955204,0.00,0.00,M353023213,0.00,0.00,0,0
1,DEBIT,12154.70,C1011044643,39699.00,27544.30,C451111351,2051287.58,3940085.21,0,0
1,PAYMENT,8378.01,C1358857082,80899.44,72521.43,M979550238,0.00,0.00,0,0
1,PAYMENT,9616.45,C2056234595,72521.43,62904.98,M1558395480,0.00,0.00,0,0
1,PAYMENT,2231.28,C2023917549,12998.00,10766.72,M1416415959,0.00,0.00,0,0
1,PAYMENT,4932.54,C1398260359,136555.00,131622.46,M371397455,0.00,0.00,0,0
1,CASH_IN,65413.89,C2052223881,131622.46,197036.35,C614685048,144605.00,0.00,0,0
1,CASH_IN,98560.08,C1213871206,197036.35,295596.43,C434091818,167719.89,63112.23,0,0
1,CASH_IN,15054.61,C628392976,295596.43,310651.04,C832279283,33340.00,185389.80,0,0
1,CASH_IN,161632.16,C725832346,310651.04,472283.20,C985934102,1044238.89,971418.91,0,0
1,CASH_IN,47529.19,C1113895488,472283.20,519812.39,C1359044626,856049.65,16518.36,0,0
1,CASH_IN,9577.45,C1527007086,519812.39,529389.85,C838411509,32204.00,22774.25,0,0
1,CASH_IN,414238.59,C1523649562,529389.85,943628.44,C1359044626,808520.46,16518.36,0,0
1,CASH_IN,89327.65,C1807176280,943628.44,1032956.09,C451111351,2063442.28,3940085.21,0,0
1,CASH_IN,194900.16,C203819996,1032956.09,1227856.25,C1262822392,8633995.76,12494367.15,0,0
1,CASH_IN,24470.43,C1977618945,1227856.25,1252326.68,C1360767589,1381702.90,2107965.39,0,0
1,CASH_IN,217668.38,C662925691,1252326.68,1469995.06,C476800120,347373.26,49864.36,0,0
1,CASH_IN,9067.51,C1995952705,1469995.06,1479062.57,C1182461167,306723.02,23508.22,0,0
1,CASH_IN,336827.91,C1244880808,1479062.57,1815890.48,C476402209,401493.73,51513.44,0,0
1,CASH_IN,45317.95,C1060519157,1815890.48,1861208.43,C2096057945,99578.86,0.00,0,0
1,CASH_IN,230021.01,C58890945,1861208.43,2091229.45,C1170794006,4777230.82,22190.99,0,0
1,CASH_IN,154578.28,C1269773610,2091229.45,2245807.73,C564160838,1033003.86,1254956.07,0,0
1,CASH_IN,314134.01,C464649704,2245807.73,2559941.74,C1509514333,570802.41,2415.16,0,0
1,CASH_IN,206405.92,C367967231,2559941.74,2766347.65,C453211571,1221423.70,3461666.05,0,0
1,CASH_IN,158995.29,C36531985,2766347.65,2925342.94,C1816757085,8674805.32,10681238.79,0,0
1,CASH_IN,188238.54,C815336475,2925342.94,3113581.47,C766572210,702449.21,0.00,0,0
1,CASH_IN,21255.80,C609483101,3113581.47,3134837.27,C1381128261,52109.00,0.00,0,0
1,CASH_IN,205955.77,C1149407083,3134837.27,3340793.04,C1688019098,465695.91,97263.78,0,0
1,CASH_IN,178370.36,C767436045,3340793.04,3519163.40,C1590550415,16656258.88,19169204.93,0,0
1,CASH_IN,42547.96,C1430199669,3519163.40,3561711.36,C673068808,59693.00,9672.67,0,0
1,CASH_IN,15152.15,C1847431070,3561711.36,3576863.51,C1262822392,8439095.60,12494367.15,0,0
1,CASH_IN,39249.67,C1043639521,3576863.51,3616113.18,C1225616405,64966.23,0.00,0,0
1,CASH_IN,101669.17,C1660837991,3616113.18,3717782.35,C1234776885,533625.81,2025098.66,0,0
1,CASH_IN,81694.11,C1325866488,3717782.35,3799476.47,C2083562754,686540.82,1186556.81,0,0
1,CASH_IN,10266.70,C1306794745,3799476.47,3809743.17,C1256728724,104323.00,69756.86,0,0
1,CASH_IN,35502.25,C1454171136,3809743.17,3845245.42,C1832580921,41159.00,0.00,0,0
1,CASH_IN,183250.00,C1195396074,3845245.42,4028495.42,C736709391,231999.55,46820.71,0,0
1,CASH_IN,219220.21,C811562535,4028495.42,4247715.63,C451111351,1974114.63,3940085.21,0,0
1,CASH_IN,254895.50,C1560379655,4247715.63,4502611.13,C1509514333,256668.41,2415.16,0,0
1,CASH_IN,143148.97,C1824322115,4502611.13,4645760.10,C1170794006,4547209.80,22190.99,0,0
1,CASH_IN,132457.52,C702999333,4645760.10,4778217.62,C1262822392,8423943.45,12494367.15,0,0
1,CASH_IN,148834.28,C1648582256,4778217.62,4927051.90,C766572210,514210.68,0.00,0,0
1,CASH_IN,106727.81,C865858182,4927051.90,5033779.71,C665576141,2730834.27,5515763.34,0,0
1,CASH_IN,223123.71,C951988316,5033779.71,5256903.42,C1359044626,394281.87,16518.36,0,0
1,CASH_IN,194311.34,C647973805,5256903.42,5451214.77,C33524623,1127423.71,1517262.16,0,0
1,CASH_IN,338964.91,C1591161296,5451214.77,5790179.68,C766572210,365376.39,0.00,0,0
1,CASH_IN,247575.40,C842331982,5790179.68,6037755.07,C1262822392,8291485.93,12494367.15,0,0
1,CASH_IN,29467.02,C2076249476,6037755.07,6067222.09,C1749186397,322442.98,277515.05,0,0
1,CASH_IN,90340.16,C660595570,6067222.09,6157562.25,C1590550415,16477888.52,19169204.93,0,0
1,CASH_IN,198847.32,C1088491512,6157562.25,6356409.58,C1023714065,964679.26,1412484.09,0,0
1,CASH_IN,155075.41,C1434066477,6356409.58,6511484.99,C1971489295,1035098.36,0.00,0,0
1,CASH_IN,76932.89,C648315947,6511484.99,6588417.88,C1023714065,765831.94,1412484.09,0,0
1,CASH_IN,92971.79,C2117642238,6588417.88,6681389.66,C796533847,111367.94,0.00,0,0
1,CASH_IN,7322.98,C913242382,6681389.66,6688712.64,C146305349,64966.00,57643.02,0,0
1,CASH_IN,222126.95,C870322840,6688712.64,6910839.59,C1286084959,1397610.60,2107778.11,0,0
1,CASH_IN,62983.91,C837246227,6910839.59,6973823.50,C1740000325,454778.18,1363368.51,0,0
1,CASH_IN,1271.77,C173738886,6973823.50,6975095.27,C932583850,697456.73,2719172.89,0,0
1,CASH_IN,246816.65,C1262237002,6975095.27,7221911.92,C33524623,933112.37,1517262.16,0,0
1,CASH_IN,21898.97,C2029754983,7221911.92,7243810.89,C747464370,1114670.70,1567434.81,0,0
1,CASH_IN,30811.56,C1946111918,7243810.89,7274622.45,C22805895,152178.00,651524.92,0,0
1,CASH_IN,100275.09,C564817260,7274622.45,7374897.54,C564160838,878425.58,1254956.07,0,0
1,CASH_IN,46630.53,C194415222,7374897.54,7421528.07,C2083562754,604846.71,1186556.81,0,0
1,CASH_IN,158775.58,C798622145,7421528.07,7580303.64,C1023714065,688899.05,1412484.09,0,0
1,CASH_IN,90556.08,C638695843,7580303.64,7670859.72,C288665596,186372.86,8496.61,0,0
1,CASH_IN,173948.89,C1411543296,7670859.72,7844808.61,C1740000325,391794.27,1363368.51,0,0
1,CASH_IN,66216.71,C1800967368,7844808.61,7911025.32,C97730845,117785.88,9940339.29,0,0
1,CASH_IN,216133.99,C338887787,7911025.32,8127159.31,C747464370,1092771.73,1567434.81,0,0
1,CASH_IN,371883.82,C1061448687,8127159.31,8499043.13,C1971489295,880022.94,0.00,0,0
1,CASH_IN,770537.37,C2015999862,8499043.13,8499043.13,C1883840933,8499043.13,16874643.09,0,0
1,CASH_IN,71275.47,C1467515503,8499043.13,8570318.60,C20671747,136084.66,43691.09,0,0
1,CASH_IN,336298.77,C1533330615,8570318.60,8906617.38,C1789550256,1049811.54,4619798.56,0,0
1,CASH_IN,317393.38,C1197721383,8906617.38,9224010.75,C1286084959,1175483.65,2107778.11,0,0
1,CASH_IN,181002.01,C1917082298,9224010.75,9405012.76,C1749186397,292975.96,277515.05,0,0
1,CASH_IN,311449.38,C1639765351,9405012.76,9716462.14,C1789550256,713512.77,4619798.56,0,0
1,CASH_IN,270824.42,C478209179,9716462.14,9987286.56,C1816757085,8515810.04,10681238.79,0,0
1,PAYMENT,1449.03,C1166230227,80983.00,79533.97,M365056339,0.00,0.00,0,0
1,PAYMENT,3551.48,C307411297,1015017.79,1011466.31,M166536076,0.00,0.00,0,0
1,CASH_OUT,227768.63,C1445424568,1011466.31,783697.68,C1023714065,530123.48,1412484.09,0,0
1,CASH_OUT,172986.70,C1374217958,783697.68,610710.98,C33524623,686295.71,1517262.16,0,0
1,PAYMENT,4940.20,C1459016715,48005.00,43064.80,M912747546,0.00,0.00,0,0
1,PAYMENT,2755.96,C1530957251,20987.00,18231.04,M1292472219,0.00,0.00,0,0
1,DEBIT,8807.01,C767511741,139428.00,130620.99,C20671747,64809.18,43691.09,0,0
1,DEBIT,3111.86,C548795052,64665.82,61553.96,C240650537,10070.22,0.00,0,0
1,PAYMENT,10040.52,C2143571436,61553.96,51513.44,M2117099736,0.00,0.00,0,0
1,DEBIT,5363.00,C691863815,21260.00,15897.00,C1321640594,24765.26,18910.85,0,0
1,PAYMENT,11990.19,C647149086,885.00,0.00,M2070160397,0.00,0.00,0,0
1,PAYMENT,266.88,C103787801,4182.00,3915.12,M1205580258,0.00,0.00,0,0
1,PAYMENT,1928.55,C1959451969,5096.00,3167.45,M777313177,0.00,0.00,0,0
1,PAYMENT,10648.06,C1441328175,37419.00,26770.94,M1327895505,0.00,0.00,0,0
1,PAYMENT,962.43,C1831141281,26770.94,25808.50,M1705277839,0.00,0.00,0,0
1,PAYMENT,8348.10,C2000648320,16583.00,8234.90,M142099757,0.00,0.00,0,0
1,PAYMENT,6969.67,C1114335860,61091.00,54121.33,M80026551,0.00,0.00,0,0
1,TRANSFER,20128.00,C137533655,20128.00,0.00,C1848415041,0.00,0.00,1,0
1,CASH_OUT,20128.00,C1118430673,20128.00,0.00,C339924917,6268.00,12145.85,1,0
1,PAYMENT,154.87,C1527254842,9339.00,9184.13,M2000469839,0.00,0.00,0,0
1,DEBIT,4040.84,C1800693087,1938.00,0.00,C1825027294,51339.00,36757.68,0,0
1,PAYMENT,6490.17,C1717473929,548504.00,542013.83,M2100572327,0.00,0.00,0,0
1,PAYMENT,1101.09,C1868578441,30858.00,29756.91,M659996839,0.00,0.00,0,0
1,DEBIT,4347.78,C890160158,20766.00,16418.22,C1531333864,407959.76,55974.56,0,0
1,CASH_OUT,213922.13,C1768127248,16418.22,0.00,C1234776885,431956.63,2025098.66,0,0
1,CASH_OUT,83859.59,C119112899,0.00,0.00,C1590550415,16387548.36,19169204.93,0,0
1,CASH_OUT,33269.25,C375074687,0.00,0.00,C1629911510,111389.13,15375.37,0,0
1,CASH_OUT,51749.94,C1429616542,0.00,0.00,C297927961,62470.00,132842.64,0,0
1,CASH_OUT,86410.30,C662666707,0.00,0.00,C1023714065,757892.11,1412484.09,0,0
1,CASH_OUT,10856.63,C1821100643,0.00,0.00,C1740000325,217845.38,1363368.51,0,0
1,CASH_OUT,161613.93,C593768538,0.00,0.00,C1789550256,402063.39,4619798.56,0,0
1,CASH_OUT,244361.81,C1191864687,0.00,0.00,C33524623,859282.41,1517262.16,0,0
1,CASH_OUT,596617.87,C466032056,0.00,0.00,C1234776885,645878.76,2025098.66,0,0
1,CASH_OUT,108600.78,C690822257,0.00,0.00,C1810132623,146488.24,97128.19,0,0
1,CASH_OUT,377520.94,C726212590,0.00,0.00,C1789550256,563677.32,4619798.56,0,0
1,CASH_OUT,60758.42,C1058822905,0.00,0.00,C1318822808,155911.68,500631.71,0,0
1,CASH_OUT,86204.31,C475394679,0.00,0.00,C1789550256,941198.26,4619798.56,0,0
1,CASH_OUT,1234.00,C1574615832,0.00,0.00,C1983025922,29906.00,7550.03,0,0
1,CASH_OUT,18288.91,C1049590050,0.00,0.00,C1286084959,858090.28,2107778.11,0,0
1,CASH_OUT,248979.22,C1662592920,0.00,0.00,C33524623,1103644.22,1517262.16,0,0
1,CASH_OUT,126774.50,C1357686726,0.00,0.00,C1234776885,1242496.63,2025098.66,0,0
1,CASH_OUT,38428.19,C1491522744,0.00,0.00,C1568059495,43524.89,122750.49,0,0
1,CASH_OUT,109732.52,C501608687,0.00,0.00,C1816757085,8244985.62,10681238.79,0,0
1,CASH_OUT,17851.54,C929706284,0.00,0.00,C824208363,32353.00,0.00,0,0
1,CASH_OUT,5223.97,C42820240,0.00,0.00,C1122805102,10429.69,23568.91,0,0
1,CASH_OUT,63807.17,C1822434669,0.00,0.00,C2083562754,558216.18,1186556.81,0,0
1,CASH_OUT,406297.68,C1592840862,0.00,0.00,C985934102,882606.73,971418.91,0,0
1,PAYMENT,4779.93,C955611965,121.00,0.00,M1367672657,0.00,0.00,0,0
1,TRANSFER,16631.14,C1021565761,0.00,0.00,C998351292,89102.55,1015132.48,0,0
1,PAYMENT,2771.16,C1692375649,60721.00,57949.84,M2002790740,0.00,0.00,0,0
1,PAYMENT,3154.06,C237373286,24239.00,21084.94,M742255664,0.00,0.00,0,0
1,PAYMENT,7813.63,C883521348,21084.94,13271.31,M1115013644,0.00,0.00,0,0
1,PAYMENT,360.13,C2086068243,38939.00,38578.87,M1070194629,0.00,0.00,0,0
1,CASH_OUT,431381.17,C1076202543,40481.00,0.00,C306206744,55566.00,3554299.27,0,0
1,TRANSFER,43670.84,C749486981,0.00,0.00,C885951223,79331.08,215851.28,0,0
1,PAYMENT,7342.63,C1731295355,19443.00,12100.37,M385332399,0.00,0.00,0,0
1,PAYMENT,7417.09,C2061440682,843.00,0.00,M883020319,0.00,0.00,0,0
1,PAYMENT,8865.26,C1488946768,84415.83,75550.57,M1942356772,0.00,0.00,0,0
1,CASH_OUT,213490.87,C1907241392,75550.57,0.00,C1971489295,508139.13,0.00,0,0
1,PAYMENT,7444.40,C1269118128,31902.57,24458.17,M1863100050,0.00,0.00,0,0
1,CASH_OUT,287265.38,C739264372,24458.17,0.00,C306206744,486947.17,3554299.27,0,0
1,CASH_OUT,416001.33,C749981943,0.00,0.00,C667346055,102.00,9291619.62,1,0
1,PAYMENT,6432.26,C1313960293,0.00,0.00,M1155757579,0.00,0.00,0,0
1,PAYMENT,8690.86,C1785111044,29772.00,21081.14,M1482748887,0.00,0.00,0,0
1,PAYMENT,3791.28,C494894055,32463.00,28671.72,M1123226989,0.00,0.00,0,0
1,PAYMENT,4111.34,C500885941,128052.00,123940.66,M1115381650,0.00,0.00,0,0
1,PAYMENT,7163.90,C616412281,114219.94,107056.04,M2118096382,0.00,0.00,0,0
1,PAYMENT,6557.51,C878861517,107056.04,100498.52,M746394140,0.00,0.00,0,0
1,PAYMENT,17348.25,C1705665942,100498.52,83150.27,M1731763384,0.00,0.00,0,0
1,PAYMENT,1586.28,C1100619942,83150.27,81564.00,M87242619,0.00,0.00,0,0
1,PAYMENT,6811.97,C864248990,81564.00,74752.02,M285074186,0.00,0.00,0,0
1,PAYMENT,36651.07,C15892131,74752.02,38100.95,M484841769,0.00,0.00,0,0
1,PAYMENT,4804.68,C879311295,38100.95,33296.27,M1274247563,0.00,0.00,0,0
1,PAYMENT,19375.50,C1483145520,33296.27,13920.76,M1961129028,0.00,0.00,0,0
1,PAYMENT,13833.75,C163385254,13920.76,87.01,M1506938939,0.00,0.00,0,0
1,PAYMENT,21008.52,C970781872,87.01,0.00,M1850597787,0.00,0.00,0,0
1,PAYMENT,22043.92,C258737099,0.00,0.00,M1190566357,0.00,0.00,0,0
1,PAYMENT,32635.14,C407997647,0.00,0.00,M428996455,0.00,0.00,0,0
1,PAYMENT,11438.39,C1988939205,0.00,0.00,M80141040,0.00,0.00,0,0
1,PAYMENT,13527.16,C275056979,0.00,0.00,M106557175,0.00,0.00,0,0
1,PAYMENT,11881.78,C371976476,0.00,0.00,M612937843,0.00,0.00,0,0
1,PAYMENT,9805.46,C480184864,0.00,0.00,M1433956626,0.00,0.00,0,0
1,PAYMENT,9470.85,C483525032,0.00,0.00,M2109219177,0.00,0.00,0,0
1,PAYMENT,20560.86,C429058804,0.00,0.00,M259319861,0.00,0.00,0,0
1,PAYMENT,13679.84,C52913970,0.00,0.00,M1059634518,0.00,0.00,0,0
1,PAYMENT,15448.00,C836969741,0.00,0.00,M436094532,0.00,0.00,0,0
1,PAYMENT,1987.40,C567852222,0.00,0.00,M1541433310,0.00,0.00,0,0
1,PAYMENT,4145.04,C1938025186,97168.00,93022.96,M405036720,0.00,0.00,0,0
1,PAYMENT,3511.45,C2088582214,11310.00,7798.55,M620456576,0.00,0.00,0,0
1,PAYMENT,1118.10,C1220759559,9041.00,7922.90,M1923634801,0.00,0.00,0,0
1,PAYMENT,15.06,C1730337646,204682.00,204666.94,M418513504,0.00,0.00,0,0
1,CASH_IN,352568.35,C1256405521,9945.00,362513.35,C665576141,2624106.46,5515763.34,0,0
1,PAYMENT,3043.27,C2051598050,36369.00,33325.73,M188791662,0.00,0.00,0,0
1,PAYMENT,9758.09,C61426020,21217.00,11458.91,M1347016882,0.00,0.00,0,0
1,PAYMENT,5924.89,C1829460911,1518.00,0.00,M1662912171,0.00,0.00,0,0
1,PAYMENT,9550.43,C708153797,4021.00,0.00,M883380345,0.00,0.00,0,0
1,PAYMENT,4355.66,C54960993,120.00,0.00,M276748028,0.00,0.00,0,0
1,DEBIT,6973.12,C373544591,50015.00,43041.88,C1568059495,81953.08,122750.49,0,0
1,PAYMENT,2358.63,C409565350,70824.00,68465.37,M771923297,0.00,0.00,0,0
1,DEBIT,374.36,C1210939243,15237.00,14862.64,C1335050193,62904.98,353532.56,0,0
1,PAYMENT,8946.63,C1079125839,95066.00,86119.37,M321772459,0.00,0.00,0,0
1,PAYMENT,20573.40,C696165690,24641.00,4067.60,M181078353,0.00,0.00,0,0
1,PAYMENT,8358.12,C1542598424,293.00,0.00,M645875534,0.00,0.00,0,0
1,PAYMENT,1006.76,C2054451662,696008.00,695001.24,M673672784,0.00,0.00,0,0
1,PAYMENT,10498.05,C1659309731,16730.00,6231.95,M1056862342,0.00,0.00,0,0
1,TRANSFER,463722.76,C1734184086,349.00,0.00,C832279283,18285.39,185389.80,0,0
1,TRANSFER,138857.19,C1947941827,109473.00,0.00,C1789550256,1027402.57,4619798.56,0,0
1,PAYMENT,5184.90,C785625589,283509.00,278324.10,M1667534569,0.00,0.00,0,0
1,PAYMENT,3626.96,C1758893871,23506.00,19879.04,M1170111701,0.00,0.00,0,0
1,PAYMENT,282.42,C1985028494,30603.00,30320.58,M830863979,0.00,0.00,0,0
1,DEBIT,8703.54,C1832283291,137782.00,129078.46,C1335050193,63279.34,353532.56,0,0
1,PAYMENT,3673.10,C1532554556,30507.00,26833.90,M620423816,0.00,0.00,0,0
1,PAYMENT,9800.58,C976358110,12617.16,2816.58,M1690233783,0.00,0.00,0,0
1,CASH_OUT,88987.11,C2014563089,2816.58,0.00,C932583850,696184.96,2719172.89,0,0
1,PAYMENT,4227.19,C198098993,36054.00,31826.81,M553672556,0.00,0.00,0,0
1,PAYMENT,2881.51,C854653864,90250.00,87368.49,M1415439780,0.00,0.00,0,0
1,PAYMENT,4376.46,C703555670,9809.00,5432.54,M179808568,0.00,0.00,0,0
1,PAYMENT,11656.12,C1068445309,10181.00,0.00,M73698537,0.00,0.00,0,0
1,TRANSFER,345698.98,C1453062635,40419.00,0.00,C997608398,20489.94,157982.12,0,0
1,PAYMENT,3292.21,C1632789609,20484.00,17191.79,M659059448,0.00,0.00,0,0
1,PAYMENT,7367.06,C124494140,14528.00,7160.94,M246826139,0.00,0.00,0,0
1,PAYMENT,2937.34,C2083854344,19703.00,16765.66,M403598020,0.00,0.00,0,0
1,DEBIT,1150.14,C1119242936,21634.00,20483.86,C1122805102,15653.66,23568.91,0,0
1,PAYMENT,3563.36,C2123914473,185397.00,181833.64,M708443754,0.00,0.00,0,0
1,PAYMENT,2380.46,C1091234211,101428.00,99047.54,M832145584,0.00,0.00,0,0
1,PAYMENT,2266.02,C224060798,64757.92,62491.91,M1752535057,0.00,0.00,0,0
1,TRANSFER,32132.45,C2116299597,62491.91,30359.46,C1466073198,59605.00,0.00,0,0
1,TRANSFER,51627.39,C50720817,30359.46,0.00,C1526298704,81243.00,32092.07,0,0
1,TRANSFER,62073.54,C1496220730,0.00,0.00,C1740000325,228702.01,1363368.51,0,0
1,TRANSFER,13614.91,C488600086,0.00,0.00,C380242442,30195.00,0.00,0,0
1,TRANSFER,2290.73,C1111379131,0.00,0.00,C660143728,79471.66,42450.71,0,0
1,TRANSFER,637161.00,C1846982837,0.00,0.00,C1789550256,1166259.76,4619798.56,0,0
1,TRANSFER,639378.37,C1135935001,0.00,0.00,C392292416,753824.15,3420103.09,0,0
1,TRANSFER,34390.85,C635288507,0.00,0.00,C1291286504,90214.97,66575.50,0,0
1,TRANSFER,1867849.02,C355885103,0.00,0.00,C665576141,2271538.11,5515763.34,0,0
1,TRANSFER,1193410.46,C1321115948,0.00,0.00,C1590550415,16471407.95,19169204.93,0,0
1,TRANSFER,348186.20,C706665172,0.00,0.00,C306206744,774212.55,3554299.27,0,0
1,TRANSFER,1440296.14,C1649847375,0.00,0.00,C1590550415,17664818.40,19169204.93,0,0
1,TRANSFER,799483.57,C1153933106,0.00,0.00,C306206744,1122398.75,3554299.27,0,0
1,TRANSFER,969631.31,C2144067911,0.00,0.00,C248609774,2134967.54,6453430.91,0,0
1,TRANSFER,483544.30,C593447952,0.00,0.00,C1286084959,876379.19,2107778.11,0,0
1,TRANSFER,326349.91,C1950136544,0.00,0.00,C564160838,778150.49,1254956.07,0,0
1,DEBIT,7546.88,C209360730,51368.00,43821.12,C1259769769,11353.00,252055.24,0,0
1,PAYMENT,2469.75,C740007499,43821.12,41351.37,M1971152916,0.00,0.00,0,0
1,DEBIT,1741.24,C1687627235,80942.00,79200.76,C997608398,366188.92,157982.12,0,0
1,PAYMENT,553.25,C1007660652,7522.00,6968.75,M1276544608,0.00,0.00,0,0
1,PAYMENT,6606.31,C1387620926,6968.75,362.44,M265348534,0.00,0.00,0,0
1,PAYMENT,2075.94,C1324173038,110403.00,108327.06,M917568725,0.00,0.00,0,0
1,TRANSFER,84212.94,C1336775847,53199.00,0.00,C13329486,0.00,84212.94,0,0
1,CASH_OUT,312108.51,C1196963249,0.00,0.00,C1262822392,8043910.53,12494367.15,0,0
1,PAYMENT,1647.93,C1663488386,70889.00,69241.07,M1380044647,0.00,0.00,0,0
1,PAYMENT,3533.32,C1902801188,38211.00,34677.68,M1998137093,0.00,0.00,0,0
1,PAYMENT,7659.86,C577127077,544.00,0.00,M2122357625,0.00,0.00,0,0
1,PAYMENT,7203.07,C1556162268,290775.55,283572.48,M1650332494,0.00,0.00,0,0
1,CASH_OUT,116206.75,C1924990666,283572.48,167365.73,C1318822808,216670.10,500631.71,0,0
1,CASH_OUT,30331.38,C144445623,167365.73,137034.36,C998351292,105733.69,1015132.48,0,0
1,PAYMENT,2063.77,C1572745406,16064.00,14000.23,M1340644388,0.00,0.00,0,0
1,PAYMENT,3035.35,C1434015813,26657.00,23621.65,M1023996917,0.00,0.00,0,0
1,CASH_OUT,123797.10,C295640874,23621.65,0.00,C557041912,153674.01,557537.26,0,0
1,DEBIT,8233.25,C438151297,7024.00,0.00,C846947180,14673.00,12901.08,0,0
1,PAYMENT,2271.34,C96039159,31346.00,29074.66,M2144644334,0.00,0.00,0,0
1,PAYMENT,3801.74,C375097969,73616.20,69814.46,M1635082651,0.00,0.00,0,0
1,PAYMENT,1530.83,C788892554,69814.46,68283.63,M1970073944,0.00,0.00,0,0
1,PAYMENT,4833.96,C1060042118,41005.00,36171.04,M1964847681,0.00,0.00,0,0
1,PAYMENT,5842.61,C1992801971,40.00,0.00,M1681094402,0.00,0.00,0,0
1,PAYMENT,2871.89,C754527431,653.00,0.00,M820677667,0.00,0.00,0,0
1,DEBIT,5297.36,C2064883371,82134.00,76836.64,C655381473,31443.78,189534.74,0,0
1,TRANSFER,621561.65,C82275756,123122.00,0.00,C1782113663,0.00,3997768.55,0,0
1,PAYMENT,829.07,C1629353699,11199.00,10369.93,M99808631,0.00,0.00,0,0
1,PAYMENT,3418.07,C1651754404,260.00,0.00,M1564892747,0.00,0.00,0,0
1,CASH_OUT,41924.75,C1407324654,0.00,0.00,C1526298704,132870.39,32092.07,0,0
1,CASH_OUT,173597.57,C1101598632,0.00,0.00,C248609774,3104598.86,6453430.91,0,0
1,CASH_OUT,77642.84,C1032568028,0.00,0.00,C667346055,416103.33,9291619.62,0,0
1,CASH_OUT,144964.23,C1380976928,0.00,0.00,C932583850,785172.07,2719172.89,0,0
1,CASH_OUT,94038.90,C293474277,0.00,0.00,C998351292,136065.07,1015132.48,0,0
1,CASH_OUT,26051.33,C413373997,0.00,0.00,C215145189,28479.11,1891.79,0,0
1,CASH_OUT,134143.27,C2024711353,0.00,0.00,C451111351,1754894.42,3940085.21,0,0
1,CASH_OUT,497424.19,C711310213,0.00,0.00,C932583850,930136.30,2719172.89,0,0
1,CASH_OUT,607616.73,C1267042315,0.00,0.00,C1286084959,1359923.49,2107778.11,0,0
1,CASH_OUT,681093.57,C1335061928,0.00,0.00,C1023714065,844302.40,1412484.09,0,0
1,CASH_OUT,114057.61,C1108706191,0.00,0.00,C932583850,1427560.49,2719172.89,0,0
1,CASH_OUT,205279.62,C1160487387,0.00,0.00,C932583850,1541618.10,2719172.89,0,0
1,CASH_OUT,173512.93,C579447973,0.00,0.00,C1816757085,8354718.14,10681238.79,0,0
1,CASH_OUT,166817.98,C1990421361,0.00,0.00,C1971489295,721630.00,0.00,0,0
1,CASH_OUT,113283.13,C407148497,0.00,0.00,C885951223,123001.91,215851.28,0,0
1,CASH_OUT,179030.05,C16373883,0.00,0.00,C1360767589,1357232.47,2107965.39,0,0
1,CASH_OUT,94332.00,C1878700101,0.00,0.00,C1782113663,621561.65,3997768.55,0,0
1,CASH_OUT,141111.15,C40875560,0.00,0.00,C2083562754,622023.34,1186556.81,0,0
1,CASH_OUT,45756.23,C1042891691,0.00,0.00,C392292416,1393202.52,3420103.09,0,0
1,CASH_OUT,6039.61,C1893563925,0.00,0.00,C1653844940,31164.00,37203.61,0,0
1,CASH_OUT,46261.02,C1251967187,0.00,0.00,C575335780,85758.95,52415.15,0,0
1,CASH_OUT,312471.16,C901689694,0.00,0.00,C1789550256,1803420.75,4619798.56,0,0
1,CASH_OUT,195490.04,C1107204185,0.00,0.00,C564160838,1104500.40,1254956.07,0,0
1,CASH_OUT,107308.84,C1523084197,0.00,0.00,C1291286504,124605.82,66575.50,0,0
1,CASH_OUT,48252.82,C1818747191,0.00,0.00,C451111351,1889037.69,3940085.21,0,0
1,CASH_OUT,25674.03,C747870628,0.00,0.00,C597190999,30563.00,6830.83,0,0
1,CASH_OUT,63830.49,C421191743,0.00,0.00,C1531333864,412307.54,55974.56,0,0
1,CASH_OUT,96178.80,C9844218,0.00,0.00,C1749186397,111973.96,277515.05,0,0
1,CASH_OUT,155122.86,C1403716230,0.00,0.00,C997608398,367930.17,157982.12,0,0
1,CASH_OUT,171757.76,C1673916398,0.00,0.00,C2050019814,205811.80,0.00,0,0
1,CASH_OUT,8809.04,C756080817,0.00,0.00,C1740000325,137034.36,1363368.51,0,0
